route_name,stop_code,arrival_time,is_active,service_days
4,GIBDD1A,12:44:00,True,96
4,LENINKB,12:46:00,True,96
4,SHKISKUB,12:48:00,True,96
4,ZAVOD1B,12:50:00,True,96
4,NALOG1A,12:52:00,True,96
4,TOYMENA,12:54:00,True,96
4,PEREEZD,12:56:00,True,96
4,SHKOLA5A,12:58:00,True,96
4,VOKZAL1,13:00:00,True,96
6,VOKZAL2,06:20:00,True,96
6,SHKOLA5B,06:21:40,True,96
6,PEREEZB,06:23:20,True,96
6,TOYMENB,06:25:00,True,96
6,NALOG1B,06:26:40,True,96
6,ZAVOD1C,06:28:20,True,96
6,YUBIL1A,06:30:00,True,96
6,TEHNIKB,06:31:40,True,96
6,GIMNAZA,06:33:20,True,96
6,TSRB01A,06:35:00,True,96
6,AVTOSТА,06:37:13,True,96
6,TEHNIKM,06:39:27,True,96
6,YUBIL1B,06:41:40,True,96
6,ZAVOD1B,06:43:53,True,96
6,NALOG1A,06:46:07,True,96
6,TOYMENA,06:48:20,True,96
6,PEREEZD,06:50:33,True,96
6,SHKOLA5A,06:52:47,True,96
6,VOKZAL1,06:55:00,True,96
6,VOKZAL2,08:20:00,True,96
6,SHKOLA5B,08:22:13,True,96
6,PEREEZB,08:24:27,True,96
6,TOYMENB,08:26:40,True,96
6,NALOG1B,08:28:53,True,96
6,ZAVOD1C,08:31:07,True,96
6,YUBIL1A,08:33:20,True,96
6,TEHNIKB,08:35:33,True,96
6,GIMNAZA,08:37:47,True,96
6,TSRB01A,08:40:00,True,96
6,AVTOSТА,08:42:13,True,96
6,TEHNIKM,08:44:27,True,96
6,YUBIL1B,08:46:40,True,96
6,ZAVOD1B,08:48:53,True,96
6,NALOG1A,08:51:07,True,96
6,TOYMENA,08:53:20,True,96
6,PEREEZD,08:55:33,True,96
6,SHKOLA5A,08:57:47,True,96
6,VOKZAL1,09:00:00,True,96
6,VOKZAL2,11:30:00,True,96
6,SHKOLA5B,11:32:13,True,96
6,PEREEZB,11:34:27,True,96
6,TOYMENB,11:36:40,True,96
6,NALOG1B,11:38:53,True,96
6,ZAVOD1C,11:41:07,True,96
6,YUBIL1A,11:43:20,True,96
6,TEHNIKB,11:45:33,True,96
6,GIMNAZA,11:47:47,True,96
6,TSRB01A,11:50:00,True,96
6,AVTOSТА,11:52:13,True,96
6,TEHNIKM,11:54:27,True,96
6,YUBIL1B,11:56:40,True,96
6,ZAVOD1B,11:58:53,True,96
6,NALOG1A,12:01:07,True,96
6,TOYMENA,12:03:20,True,96
6,PEREEZD,12:05:33,True,96
6,SHKOLA5A,12:07:47,True,96
6,VOKZAL1,12:10:00,True,96
6 до ЦРБ,VOKZAL2,13:05:00,True,96
6 до ЦРБ,SHKOLA5B,13:07:13,True,96
6 до ЦРБ,PEREEZB,13:09:27,True,96
6 до ЦРБ,TOYMENB,13:11:40,True,96
6 до ЦРБ,NALOG1B,13:13:53,True,96
6 до ЦРБ,ZAVOD1C,13:16:07,True,96
6 до ЦРБ,YUBIL1A,13:18:20,True,96
6 до ЦРБ,TEHNIKB,13:20:33,True,96
6 до ЦРБ,GIMNAZA,13:22:47,True,96
6 до ЦРБ,TSRB01A,13:25:00,True,96
6 до ЦРБ,VOKZAL2,13:15:00,True,96
6 до ЦРБ,SHKOLA5B,13:17:13,True,96
6 до ЦРБ,PEREEZB,13:19:27,True,96
6 до ЦРБ,TOYMENB,13:21:40,True,96
6 до ЦРБ,NALOG1B,13:23:53,True,96
6 до ЦРБ,ZAVOD1C,13:26:07,True,96
6 до ЦРБ,YUBIL1A,13:28:20,True,96
6 до ЦРБ,TEHNIKB,13:30:33,True,96
6 до ЦРБ,GIMNAZA,13:32:47,True,96
6 до ЦРБ,TSRB01A,13:35:00,True,96
6,VOKZAL2,16:00:00,True,96
6,SHKOLA5B,16:02:13,True,96
6,PEREEZB,16:04:27,True,96
6,TOYMENB,16:06:40,True,96
6,NALOG1B,16:08:53,True,96
6,ZAVOD1C,16:11:07,True,96
6,YUBIL1A,16:13:20,True,96
6,TEHNIKB,16:15:33,True,96
6,GIMNAZA,16:17:47,True,96
6,TSRB01A,16:20:00,True,96
6,AVTOSТА,16:22:13,True,96
6,TEHNIKM,16:24:27,True,96
6,YUBIL1B,16:26:40,True,96
6,ZAVOD1B,16:28:53,True,96
6,NALOG1A,16:31:07,True,96
6,TOYMENA,16:33:20,True,96
6,PEREEZD,16:35:33,True,96
6,SHKOLA5A,16:37:47,True,96
6,VOKZAL1,16:40:00,True,96
6,VOKZAL2,16:40:00,True,96
6,SHKOLA5B,16:42:13,True,96
6,PEREEZB,16:44:27,True,96
6,TOYMENB,16:46:40,True,96
6,NALOG1B,16:48:53,True,96
6,ZAVOD1C,16:51:07,True,96
6,YUBIL1A,16:53:20,True,96
6,TEHNIKB,16:55:33,True,96
6,GIMNAZA,16:57:47,True,96
6,TSRB01A,17:00:00,True,96
6,AVTOSТА,17:02:13,True,96
6,TEHNIKM,17:04:27,True,96
6,YUBIL1B,17:06:40,True,96
6,ZAVOD1B,17:08:53,True,96
6,NALOG1A,17:11:07,True,96
6,TOYMENA,17:13:20,True,96
6,PEREEZD,17:15:33,True,96
6,SHKOLA5A,17:17:47,True,96
6,VOKZAL1,17:20:00,True,96
6,VOKZAL2,17:20:00,True,96
6,SHKOLA5B,17:22:13,True,96
6,PEREEZB,17:24:27,True,96
6,TOYMENB,17:26:40,True,96
6,NALOG1B,17:28:53,True,96
6,ZAVOD1C,17:31:07,True,96
6,YUBIL1A,17:33:20,True,96
6,TEHNIKB,17:35:33,True,96
6,GIMNAZA,17:37:47,True,96
6,TSRB01A,17:40:00,True,96
6,AVTOSТА,17:37:47,True,96
6,TEHNIKM,17:35:33,True,96
6,YUBIL1B,17:33:20,True,96
6,ZAVOD1B,17:31:07,True,96
6,NALOG1A,17:28:53,True,96
6,TOYMENA,17:26:40,True,96
6,PEREEZD,17:24:27,True,96
6,SHKOLA5A,17:22:13,True,96
6,VOKZAL1,17:20:00,True,96
6 до ЦРБ,VOKZAL2,18:35:00,True,96
6 до ЦРБ,SHKOLA5B,18:37:13,True,96
6 до ЦРБ,PEREEZB,18:39:27,True,96
6 до ЦРБ,TOYMENB,18:41:40,True,96
6 до ЦРБ,NALOG1B,18:43:53,True,96
6 до ЦРБ,ZAVOD1C,18:46:07,True,96
6 до ЦРБ,YUBIL1A,18:48:20,True,96
6 до ЦРБ,TEHNIKB,18:50:33,True,96
6 до ЦРБ,GIMNAZA,18:52:47,True,96
6 до ЦРБ,TSRB01A,18:55:00,True,96
3 до ЦРБ,PEREEZD,05:30:00,True,32
3 до ЦРБ,SHKOLA5A,05:31:32,True,32
3 до ЦРБ,VOKZAL2,05:33:05,True,32
3 до ЦРБ,MYASOKA,05:34:37,True,32
3 до ЦРБ,SELHTEH,05:36:09,True,32
3 до ЦРБ,POTREBB,05:37:42,True,32
3 до ЦРБ,POCHTA5,05:39:14,True,32
3 до ЦРБ,ZHENMONB,05:40:46,True,32
3 до ЦРБ,STADIONB,05:42:18,True,32
3 до ЦРБ,ZAVOD1A,05:43:51,True,32
3 до ЦРБ,YUBIL1A,05:45:23,True,32
3 до ЦРБ,TEHNIKB,05:46:55,True,32
3 до ЦРБ,GIMNAZA,05:48:28,True,32
3 до ЦРБ,TSRB01A,05:50:00,True,32
3,PEREEZD,06:40:00,True,96
3,SHKOLA5A,06:41:09,True,96
3,VOKZAL2,06:42:18,True,96
3,MYASOKA,06:43:28,True,96
3,SELHTEH,06:44:37,True,96
3,POTREBB,06:45:46,True,96
3,POCHTA5,06:46:55,True,96
3,ZHENMONB,06:48:05,True,96
3,STADIONB,06:49:14,True,96
3,ZAVOD1A,06:50:23,True,96
3,YUBIL1A,06:51:32,True,96
3,TEHNIKB,06:52:42,True,96
3,GIMNAZA,06:53:51,True,96
3,TSRB01A,06:55:00,True,96
3,AVTOSТА,06:57:30,True,96
3,BIBLIOT,07:00:00,True,96
3,STADIONA,07:01:26,True,96
3,ZHENMONA,07:02:51,True,96
3,POCHTA5B,07:04:17,True,96
3,POTREBA,07:05:43,True,96
3,SELHTEB,07:07:09,True,96
3,MYASOKB,07:08:34,True,96
3,VOKZAL1,07:10:00,True,96
3,SHKOLA5B,07:12:30,True,96
3,PEREEZB,07:15:00,True,96
3,PEREEZD,07:15:00,True,96
3,SHKOLA5A,07:16:32,True,96
3,VOKZAL2,07:18:05,True,96
3,MYASOKA,07:19:37,True,96
3,SELHTEH,07:21:09,True,96
3,POTREBB,07:22:42,True,96
3,POCHTA5,07:24:14,True,96
3,ZHENMONB,07:25:46,True,96
3,STADIONB,07:27:18,True,96
3,ZAVOD1A,07:28:51,True,96
3,YUBIL1A,07:30:23,True,96
3,TEHNIKB,07:31:55,True,96
3,GIMNAZA,07:33:28,True,96
3,TSRB01A,07:35:00,True,96
3,AVTOSТА,07:37:30,True,96
3,BIBLIOT,07:40:00,True,96
3,STADIONA,07:42:09,True,96
3,ZHENMONA,07:44:17,True,96
3,POCHTA5B,07:46:26,True,96
3,POTREBA,07:48:34,True,96
3,SELHTEB,07:50:43,True,96
3,MYASOKB,07:52:51,True,96
3,VOKZAL1,07:55:00,True,96
3,SHKOLA5B,07:57:30,True,96
3,PEREEZB,08:00:00,True,96
3,PEREEZD,08:05:00,True,96
3,SHKOLA5A,08:06:32,True,96
3,VOKZAL2,08:08:05,True,96
3,MYASOKA,08:09:37,True,96
3,SELHTEH,08:11:09,True,96
3,POTREBB,08:12:42,True,96
3,POCHTA5,08:14:14,True,96
3,ZHENMONB,08:15:46,True,96
3,STADIONB,08:17:18,True,96
3,ZAVOD1A,08:18:51,True,96
3,YUBIL1A,08:20:23,True,96
3,TEHNIKB,08:21:55,True,96
3,GIMNAZA,08:23:28,True,96
3,TSRB01A,08:25:00,True,96
3,AVTOSТА,08:27:30,True,96
3,BIBLIOT,08:30:00,True,96
3,STADIONA,08:32:09,True,96
3,ZHENMONA,08:34:17,True,96
3,POCHTA5B,08:36:26,True,96
3,POTREBA,08:38:34,True,96
3,SELHTEB,08:40:43,True,96
3,MYASOKB,08:42:51,True,96
3,VOKZAL1,08:45:00,True,96
3,SHKOLA5B,08:47:30,True,96
3,PEREEZB,08:50:00,True,96
3,PEREEZD,08:55:00,True,96
3,SHKOLA5A,08:56:32,True,96
3,VOKZAL2,08:58:05,True,96
3,MYASOKA,08:59:37,True,96
3,SELHTEH,09:01:09,True,96
3,POTREBB,09:02:42,True,96
3,POCHTA5,09:04:14,True,96
3,ZHENMONB,09:05:46,True,96
3,STADIONB,09:07:18,True,96
3,ZAVOD1A,09:08:51,True,96
3,YUBIL1A,09:10:23,True,96
3,TEHNIKB,09:11:55,True,96
3,GIMNAZA,09:13:28,True,96
3,TSRB01A,09:15:00,True,96
3,AVTOSТА,09:17:30,True,96
3,BIBLIOT,09:20:00,True,96
3,STADIONA,09:21:26,True,96
3,ZHENMONA,09:22:51,True,96
3,POCHTA5B,09:24:17,True,96
3,POTREBA,09:25:43,True,96
3,SELHTEB,09:27:09,True,96
3,MYASOKB,09:28:34,True,96
3,VOKZAL1,09:30:00,True,96
3,SHKOLA5B,09:32:30,True,96
3,PEREEZB,09:35:00,True,96
3 от ЦРБ,TSRB01A,09:50:00,True,96
3 от ЦРБ,AVTOSТА,09:52:30,True,96
3 от ЦРБ,BIBLIOT,09:55:00,True,96
3 от ЦРБ,STADIONA,09:57:09,True,96
3 от ЦРБ,ZHENMONA,09:59:17,True,96
3 от ЦРБ,POCHTA5B,10:01:26,True,96
3 от ЦРБ,POTREBA,10:03:34,True,96
3 от ЦРБ,SELHTEB,10:05:43,True,96
3 от ЦРБ,MYASOKB,10:07:51,True,96
3 от ЦРБ,VOKZAL1,10:10:00,True,96
3 от ЦРБ,SHKOLA5B,10:12:30,True,96
3 от ЦРБ,PEREEZB,10:15:00,True,96
3 до ЦРБ,PEREEZD,09:35:00,True,96
3 до ЦРБ,SHKOLA5A,09:36:32,True,96
3 до ЦРБ,VOKZAL2,09:38:05,True,96
3 до ЦРБ,MYASOKA,09:39:37,True,96
3 до ЦРБ,SELHTEH,09:41:09,True,96
3 до ЦРБ,POTREBB,09:42:42,True,96
3 до ЦРБ,POCHTA5,09:44:14,True,96
3 до ЦРБ,ZHENMONB,09:45:46,True,96
3 до ЦРБ,STADIONB,09:47:18,True,96
3 до ЦРБ,ZAVOD1A,09:48:51,True,96
3 до ЦРБ,YUBIL1A,09:50:23,True,96
3 до ЦРБ,TEHNIKB,09:51:55,True,96
3 до ЦРБ,GIMNAZA,09:53:28,True,96
3 до ЦРБ,TSRB01A,09:55:00,True,96
3 до ЦРБ,PEREEZD,10:15:00,True,96
3 до ЦРБ,SHKOLA5A,10:16:32,True,96
3 до ЦРБ,VOKZAL2,10:18:05,True,96
3 до ЦРБ,MYASOKA,10:19:37,True,96
3 до ЦРБ,SELHTEH,10:21:09,True,96
3 до ЦРБ,POTREBB,10:22:42,True,96
3 до ЦРБ,POCHTA5,10:24:14,True,96
3 до ЦРБ,ZHENMONB,10:25:46,True,96
3 до ЦРБ,STADIONB,10:27:18,True,96
3 до ЦРБ,ZAVOD1A,10:28:51,True,96
3 до ЦРБ,YUBIL1A,10:30:23,True,96
3 до ЦРБ,TEHNIKB,10:31:55,True,96
3 до ЦРБ,GIMNAZA,10:33:28,True,96
3 до ЦРБ,TSRB01A,10:35:00,True,96
3 от ЦРБ,TSRB01A,10:30:00,True,96
3 от ЦРБ,AVTOSТА,10:32:30,True,96
3 от ЦРБ,BIBLIOT,10:35:00,True,96
3 от ЦРБ,STADIONA,10:37:09,True,96
3 от ЦРБ,ZHENMONA,10:39:17,True,96
3 от ЦРБ,POCHTA5B,10:41:26,True,96
3 от ЦРБ,POTREBA,10:43:34,True,96
3 от ЦРБ,SELHTEB,10:45:43,True,96
3 от ЦРБ,MYASOKB,10:47:51,True,96
3 от ЦРБ,VOKZAL1,10:50:00,True,96
3 от ЦРБ,SHKOLA5B,10:52:30,True,96
3 от ЦРБ,PEREEZB,10:55:00,True,96
3 от ЦРБ,TSRB01A,11:35:00,True,96
3 от ЦРБ,AVTOSТА,11:37:30,True,96
3 от ЦРБ,BIBLIOT,11:40:00,True,96
3 от ЦРБ,STADIONA,11:42:09,True,96
3 от ЦРБ,ZHENMONA,11:44:17,True,96
3 от ЦРБ,POCHTA5B,11:46:26,True,96
3 от ЦРБ,POTREBA,11:48:34,True,96
3 от ЦРБ,SELHTEB,11:50:43,True,96
3 от ЦРБ,MYASOKB,11:52:51,True,96
3 от ЦРБ,VOKZAL1,11:55:00,True,96
3 от ЦРБ,SHKOLA5B,11:57:30,True,96
3 от ЦРБ,PEREEZB,12:00:00,True,96
3,PEREEZD,12:05:00,True,96
3,SHKOLA5A,12:06:32,True,96
3,VOKZAL2,12:08:05,True,96
3,MYASOKA,12:09:37,True,96
3,SELHTEH,12:11:09,True,96
3,POTREBB,12:12:42,True,96
3,POCHTA5,12:14:14,True,96
3,ZHENMONB,12:15:46,True,96
3,STADIONB,12:17:18,True,96
3,ZAVOD1A,12:18:51,True,96
3,YUBIL1A,12:20:23,True,96
3,TEHNIKB,12:21:55,True,96
3,GIMNAZA,12:23:28,True,96
3,TSRB01A,12:25:00,True,96
3,AVTOSТА,12:27:30,True,96
3,BIBLIOT,12:30:00,True,96
3,STADIONA,12:32:09,True,96
3,ZHENMONA,12:34:17,True,96
3,POCHTA5B,12:36:26,True,96
3,POTREBA,12:38:34,True,96
3,SELHTEB,12:40:43,True,96
3,MYASOKB,12:42:51,True,96
3,VOKZAL1,12:45:00,True,96
3,SHKOLA5B,12:47:30,True,96
3,PEREEZB,12:50:00,True,96
3 от ЦРБ,TSRB01A,12:55:00,True,96
3 от ЦРБ,AVTOSТА,12:57:30,True,96
3 от ЦРБ,BIBLIOT,13:00:00,True,96
3 от ЦРБ,STADIONA,13:02:09,True,96
3 от ЦРБ,ZHENMONA,13:04:17,True,96
3 от ЦРБ,POCHTA5B,13:06:26,True,96
3 от ЦРБ,POTREBA,13:08:34,True,96
3 от ЦРБ,SELHTEB,13:10:43,True,96
3 от ЦРБ,MYASOKB,13:12:51,True,96
3 от ЦРБ,VOKZAL1,13:15:00,True,96
3 от ЦРБ,SHKOLA5B,13:17:30,True,96
3 от ЦРБ,PEREEZB,13:20:00,True,96
3,PEREEZD,12:55:00,True,96
3,SHKOLA5A,12:56:32,True,96
3,VOKZAL2,12:58:05,True,96
3,MYASOKA,12:59:37,True,96
3,SELHTEH,13:01:09,True,96
3,POTREBB,13:02:42,True,96
3,POCHTA5,13:04:14,True,96
3,ZHENMONB,13:05:46,True,96
3,STADIONB,13:07:18,True,96
3,ZAVOD1A,13:08:51,True,96
3,YUBIL1A,13:10:23,True,96
3,TEHNIKB,13:11:55,True,96
3,GIMNAZA,13:13:28,True,96
3,TSRB01A,13:15:00,True,96
3,AVTOSТА,13:17:30,True,96
3,BIBLIOT,13:20:00,True,96
3,STADIONA,13:22:09,True,96
3,ZHENMONA,13:24:17,True,96
3,POCHTA5B,13:26:26,True,96
3,POTREBA,13:28:34,True,96
3,SELHTEB,13:30:43,True,96
3,MYASOKB,13:32:51,True,96
3,VOKZAL1,13:35:00,True,96
3,SHKOLA5B,13:37:30,True,96
3,PEREEZB,13:40:00,True,96
3,PEREEZD,13:45:00,True,96
3,SHKOLA5A,13:46:32,True,96
3,VOKZAL2,13:48:05,True,96
3,MYASOKA,13:49:37,True,96
3,SELHTEH,13:51:09,True,96
3,POTREBB,13:52:42,True,96
3,POCHTA5,13:54:14,True,96
3,ZHENMONB,13:55:46,True,96
3,STADIONB,13:57:18,True,96
3,ZAVOD1A,13:58:51,True,96
3,YUBIL1A,14:00:23,True,96
3,TEHNIKB,14:01:55,True,96
3,GIMNAZA,14:03:28,True,96
3,TSRB01A,14:05:00,True,96
3,AVTOSТА,14:07:30,True,96
3,BIBLIOT,14:10:00,True,96
3,STADIONA,14:12:09,True,96
3,ZHENMONA,14:14:17,True,96
3,POCHTA5B,14:16:26,True,96
3,POTREBA,14:18:34,True,96
3,SELHTEB,14:20:43,True,96
3,MYASOKB,14:22:51,True,96
3,VOKZAL1,14:25:00,True,96
3,SHKOLA5B,14:27:30,True,96
3,PEREEZB,14:30:00,True,96
3,PEREEZD,14:30:00,True,96
3,SHKOLA5A,14:31:32,True,96
3,VOKZAL2,14:33:05,True,96
3,MYASOKA,14:34:37,True,96
3,SELHTEH,14:36:09,True,96
3,POTREBB,14:37:42,True,96
3,POCHTA5,14:39:14,True,96
3,ZHENMONB,14:40:46,True,96
3,STADIONB,14:42:18,True,96
3,ZAVOD1A,14:43:51,True,96
3,YUBIL1A,14:45:23,True,96
3,TEHNIKB,14:46:55,True,96
3,GIMNAZA,14:48:28,True,96
3,TSRB01A,14:50:00,True,96
3,AVTOSТА,14:52:30,True,96
3,BIBLIOT,14:55:00,True,96
3,STADIONA,14:56:26,True,96
3,ZHENMONA,14:57:51,True,96
3,POCHTA5B,14:59:17,True,96
3,POTREBA,15:00:43,True,96
3,SELHTEB,15:02:09,True,96
3,MYASOKB,15:03:34,True,96
3,VOKZAL1,15:05:00,True,96
3,SHKOLA5B,15:07:30,True,96
3,PEREEZB,15:10:00,True,96
3,PEREEZD,15:10:00,True,96
3,SHKOLA5A,15:11:32,True,96
3,VOKZAL2,15:13:05,True,96
3,MYASOKA,15:14:37,True,96
3,SELHTEH,15:16:09,True,96
3,POTREBB,15:17:42,True,96
3,POCHTA5,15:19:14,True,96
3,ZHENMONB,15:20:46,True,96
3,STADIONB,15:22:18,True,96
3,ZAVOD1A,15:23:51,True,96
3,YUBIL1A,15:25:23,True,96
3,TEHNIKB,15:26:55,True,96
3,GIMNAZA,15:28:28,True,96
3,TSRB01A,15:30:00,True,96
3,AVTOSТА,15:32:30,True,96
3,BIBLIOT,15:35:00,True,96
3,STADIONA,15:37:09,True,96
3,ZHENMONA,15:39:17,True,96
3,POCHTA5B,15:41:26,True,96
3,POTREBA,15:43:34,True,96
3,SELHTEB,15:45:43,True,96
3,MYASOKB,15:47:51,True,96
3,VOKZAL1,15:50:00,True,96
3,SHKOLA5B,15:52:30,True,96
3,PEREEZB,15:55:00,True,96
3,PEREEZD,15:55:00,True,96
3,SHKOLA5A,15:56:09,True,96
3,VOKZAL2,15:57:18,True,96
3,MYASOKA,15:58:28,True,96
3,SELHTEH,15:59:37,True,96
3,POTREBB,16:00:46,True,96
3,POCHTA5,16:01:55,True,96
3,ZHENMONB,16:03:05,True,96
3,STADIONB,16:04:14,True,96
3,ZAVOD1A,16:05:23,True,96
3,YUBIL1A,16:06:32,True,96
3,TEHNIKB,16:07:42,True,96
3,GIMNAZA,16:08:51,True,96
3,TSRB01A,16:10:00,True,96
3,AVTOSТА,16:12:30,True,96
3,BIBLIOT,16:15:00,True,96
3,STADIONA,16:16:26,True,96
3,ZHENMONA,16:17:51,True,96
3,POCHTA5B,16:19:17,True,96
3,POTREBA,16:20:43,True,96
3,SELHTEB,16:22:09,True,96
3,MYASOKB,16:23:34,True,96
3,VOKZAL1,16:25:00,True,96
3,SHKOLA5B,16:27:30,True,96
3,PEREEZB,16:30:00,True,96
3,PEREEZD,16:30:00,True,96
3,SHKOLA5A,16:31:09,True,96
3,VOKZAL2,16:32:18,True,96
3,MYASOKA,16:33:28,True,96
3,SELHTEH,16:34:37,True,96
3,POTREBB,16:35:46,True,96
3,POCHTA5,16:36:55,True,96
3,ZHENMONB,16:38:05,True,96
3,STADIONB,16:39:14,True,96
3,ZAVOD1A,16:40:23,True,96
3,YUBIL1A,16:41:32,True,96
3,TEHNIKB,16:42:42,True,96
3,GIMNAZA,16:43:51,True,96
3,TSRB01A,16:45:00,True,96
3,AVTOSТА,16:47:30,True,96
3,BIBLIOT,16:50:00,True,96
3,STADIONA,16:51:26,True,96
3,ZHENMONA,16:52:51,True,96
3,POCHTA5B,16:54:17,True,96
3,POTREBA,16:55:43,True,96
3,SELHTEB,16:57:09,True,96
3,MYASOKB,16:58:34,True,96
3,VOKZAL1,17:00:00,True,96
3,SHKOLA5B,17:02:30,True,96
3,PEREEZB,17:05:00,True,96
3,PEREEZD,17:05:00,True,96
3,SHKOLA5A,17:06:09,True,96
3,VOKZAL2,17:07:18,True,96
3,MYASOKA,17:08:28,True,96
3,SELHTEH,17:09:37,True,96
3,POTREBB,17:10:46,True,96
3,POCHTA5,17:11:55,True,96
3,ZHENMONB,17:13:05,True,96
3,STADIONB,17:14:14,True,96
3,ZAVOD1A,17:15:23,True,96
3,YUBIL1A,17:16:32,True,96
3,TEHNIKB,17:17:42,True,96
3,GIMNAZA,17:18:51,True,96
3,TSRB01A,17:20:00,True,96
3,AVTOSТА,17:22:30,True,96
3,BIBLIOT,17:25:00,True,96
3,STADIONA,17:27:09,True,96
3,ZHENMONA,17:29:17,True,96
3,POCHTA5B,17:31:26,True,96
3,POTREBA,17:33:34,True,96
3,SELHTEB,17:35:43,True,96
3,MYASOKB,17:37:51,True,96
3,VOKZAL1,17:40:00,True,96
3,SHKOLA5B,17:42:30,True,96
3,PEREEZB,17:45:00,True,96
3,PEREEZD,17:50:00,True,96
3,SHKOLA5A,17:51:32,True,96
3,VOKZAL2,17:53:05,True,96
3,MYASOKA,17:54:37,True,96
3,SELHTEH,17:56:09,True,96
3,POTREBB,17:57:42,True,96
3,POCHTA5,17:59:14,True,96
3,ZHENMONB,18:00:46,True,96
3,STADIONB,18:02:18,True,96
3,ZAVOD1A,18:03:51,True,96
3,YUBIL1A,18:05:23,True,96
3,TEHNIKB,18:06:55,True,96
3,GIMNAZA,18:08:28,True,96
3,TSRB01A,18:10:00,True,96
3,AVTOSТА,18:12:30,True,96
3,BIBLIOT,18:15:00,True,96
3,STADIONA,18:17:09,True,96
3,ZHENMONA,18:19:17,True,96
3,POCHTA5B,18:21:26,True,96
3,POTREBA,18:23:34,True,96
3,SELHTEB,18:25:43,True,96
3,MYASOKB,18:27:51,True,96
3,VOKZAL1,18:30:00,True,96
3,SHKOLA5B,18:32:30,True,96
3,PEREEZB,18:35:00,True,96
3,PEREEZD,18:45:00,True,96
3,SHKOLA5A,18:46:09,True,96
3,VOKZAL2,18:47:18,True,96
3,MYASOKA,18:48:28,True,96
3,SELHTEH,18:49:37,True,96
3,POTREBB,18:50:46,True,96
3,POCHTA5,18:51:55,True,96
3,ZHENMONB,18:53:05,True,96
3,STADIONB,18:54:14,True,96
3,ZAVOD1A,18:55:23,True,96
3,YUBIL1A,18:56:32,True,96
3,TEHNIKB,18:57:42,True,96
3,GIMNAZA,18:58:51,True,96
3,TSRB01A,19:00:00,True,96
3,AVTOSТА,19:07:30,True,96
3,BIBLIOT,19:15:00,True,96
3,STADIONA,19:17:09,True,96
3,ZHENMONA,19:19:17,True,96
3,POCHTA5B,19:21:26,True,96
3,POTREBA,19:23:34,True,96
3,SELHTEB,19:25:43,True,96
3,MYASOKB,19:27:51,True,96
3,VOKZAL1,19:30:00,True,96
3,SHKOLA5B,19:32:30,True,96
3,PEREEZB,19:35:00,True,96
3 до ЦРБ,PEREEZD,19:35:00,True,96
3 до ЦРБ,SHKOLA5A,19:36:32,True,96
3 до ЦРБ,VOKZAL2,19:38:05,True,96
3 до ЦРБ,MYASOKA,19:39:37,True,96
3 до ЦРБ,SELHTEH,19:41:09,True,96
3 до ЦРБ,POTREBB,19:42:42,True,96
3 до ЦРБ,POCHTA5,19:44:14,True,96
3 до ЦРБ,ZHENMONB,19:45:46,True,96
3 до ЦРБ,STADIONB,19:47:18,True,96
3 до ЦРБ,ZAVOD1A,19:48:51,True,96
3 до ЦРБ,YUBIL1A,19:50:23,True,96
3 до ЦРБ,TEHNIKB,19:51:55,True,96
3 до ЦРБ,GIMNAZA,19:53:28,True,96
3 до ЦРБ,TSRB01A,19:55:00,True,96
